"","V1","V2","V3","V4","V5"
"AC012174.1",0.0433276477271567,-0.0615730431361779,0.0553966117156843,-0.0512584028538366,-0.000629380544075761
"BAALC",0.300789729593343,0.11472503813384,0.458783375412482,-0.0316344929416909,0.140862758417125
"FOXK1",-0.0124821015116379,0.00387447226447513,0.0373533534886931,0.080574485500295,0.0829873892953411
"SCAI",0.0594073938070965,0.143246829788254,0.0540994111159297,0.0867839335418854,0.13588788177773
"ASXL1",0.102314844917132,0.0309668192098302,0.175125106396534,0.0221368331701499,-0.00382078844735773
"SEMA3D",0.153721246012385,-0.0399988880358308,0.382274329214171,-0.0806246031350173,-0.0361454679830294
"PALLD",-0.0530135100589701,0.0286421809438431,-0.126091104285565,0.130227276172892,0.0276439129933662
"AC068620.2",-0.0103152767513065,-0.022002608879363,-0.0268462477148424,0.0062501340479917,0.0338478732954031
"NAPB",0.123315015762873,-0.0150915233407028,0.448134165198974,0.0911271905702806,0.0199727231616749
"PCMTD2",0.197587408818044,0.119325047433479,0.299399511359474,0.0150890246697464,0.123471210963897
"AC109441.1",-0.0490331191583884,0.0414622476297477,0.0622986948593531,0.099992904400961,0.158833616400398
"CCDC122",0.0067477166558223,-0.0249432135033721,0.0154851425327066,-0.0139497161081135,0.0041369456309565
"VEZT",0.0350285081312107,-0.0959672223710522,0.142409428542868,0.0566818798875824,-0.01715468094145
"UBE2D2",-0.00511561892425502,8.28762585485358e-05,-0.00531891131633194,0.107720487523268,0.026791589121162
"SINHCAF",0.0636537129643848,0.019316713193023,0.292794963028709,-0.00507474387986069,-0.0131127576963121
"AC011370.1",-0.0577509092899,-0.034629245042224,-0.0306313464008841,0.0343944158828563,-0.0220952102143822
"SPTLC3",0.0603151543038823,0.0195582154280401,0.0555167351704261,-0.0631347413506087,-0.0303196621070402
"LRRC19",-0.000941252215754682,0.0146961632962541,-0.0169299049034723,0.0965408195801601,0.00441140721971033
"LRRK1",0.118372195819636,0.0969163792002304,0.0973962017354666,-0.163100675249249,0.0671313807291036
"PHF11",0.0485149060614548,-0.00799460831592345,0.00749643894299652,0.102585458686325,0.180336116410127
"SRPRB",0.0240062302537386,0.0593249630389158,0.10959443081032,-0.0055414825918387,-0.00873447326064927
"FRY-AS1",-0.0201181988974572,0.0133055783160505,-0.00457642909469022,-0.0599932236256816,0.00315725546580352
"ABHD11",0.0380502988994363,0.0715646513551928,-0.0929826884978667,0.293486546542122,0.0317995891854378
"XRCC2",-0.0552072968136124,-0.0640161903130533,-0.0181749302098573,0.152484475083661,0.0861419075720985
"CDADC1",0.0300566293540117,0.157240265940678,0.0631564459816034,0.0255049278881141,0.123779207048764
"ZFP36L2",-0.0667766925309823,-0.0436968260678271,-0.0535599357803516,0.19763318239427,0.133504187261559
"MKNK1",0.108415726707,0.0329788336986695,0.0616098067749669,0.0451547524168678,0.280754570214789
"NUPR1",0.0913572611623504,0.0431153118501678,-0.0107532844237252,0.178149607242196,0.396164001640697
"SLAIN2",-0.00590337390133925,-0.122611943775114,0.163590509803203,0.110679199901872,0.100345298270882
"ADGRL1",0.0212518975880579,0.0642180489254421,0.0150279711075989,-0.0359474906207059,-0.0121989019533394
"ZNF263",0.0179172135664753,-0.0420055331753384,0.0289063163209907,-0.0460483239918835,-0.017801214481238
"MIDN",0.10543459420587,0.0715086305685533,-0.07840199848183,0.161520035241139,0.0340205929978376
"C19orf48",0.0339525216047925,-0.074981426625987,0.16613168733169,-0.00878486461778351,0.0062186852721024
"ZNF343",0.232695061131086,-0.0189316119079278,0.333368506358396,-0.0302372569453922,0.0566008205392353
"DSCR9",-0.00763600668288145,0.0118854069894201,-0.0300084371037959,0.064496903995946,0.0182007683279255
"CHM",0.0904350229404077,0.00654161737314336,0.0906374529696794,-0.0419069612545626,-0.0571251152309787
"SNIP1",0.0889840383546782,-0.105470792256677,0.276093096484321,0.102590545643785,0.211321064715474
"FRY",0.0778778146301926,0.128017011449418,0.0724375391778435,0.0942770241115744,0.0737778790170672
"SNHG17",0.192141453559612,0.0891367606557497,0.151124510315384,0.160144126267001,-0.189566518883093
"FBXO10",0.193734903381609,0.0272601641229813,0.281206263783744,0.00766162583787093,0.210837071160699
"PSEN2",0.0416359929986535,-0.00207344528870144,0.0588667976633477,0.162228515678632,0.0975761821510724
"GADD45G",0.00288248343461909,-0.063427591759585,0.0152359054559734,-0.000804229320963766,0.021848590106008
"RNF13",-0.0142085496021373,-0.00849821574127018,-0.0833727142035233,0.193867659325455,-0.0352179976453869
"HPS1",0.0815111287479436,0.0116167537763516,-0.0965269634063972,0.170374453782302,0.0518987111748337
"LERFS",-0.0321286995669981,0.0121971870396768,-0.0268898826171318,0.0202121131216751,0.000982961235735868
"ASB7",0.115736669226296,0.0817678139949663,0.170534480296713,-0.1445645532396,0.0461716960520868
"APC2",-0.0544346507709967,0.0503469883177722,-0.012704533887977,0.137256533044433,-0.0200744792047416
"VEGFA",0.0695228554882548,-0.0893313072955156,0.0706338945597641,0.125825851974371,-0.0550601239295499
"AL050341.2",0.0757303561698404,0.178550843388132,0.111436524494173,0.00348188858293938,-0.00131033504544287
"ERLIN2",0.120611381306615,0.0123401497914595,0.235359068670842,0.011852204105072,0.136215779744507
"ZNF595",-0.00893337480440729,-0.0708279479817543,-0.0712913754931209,0.329101237350889,0.172781044896926
"IFI35",0.0767830151860918,0.128068858643066,0.0604790331653162,0.0878891841402485,0.0661923503766434
"SLC1A4",-0.0665520294793441,-0.0920561242086988,0.0833113911001599,0.193226652895288,0.247134198493392
"MAP3K20",0.0165973011175382,-0.0343479260202958,0.210919477830419,0.293446111835999,0.310014798016044
"AL359317.1",0.027193247089594,-0.0174553747108508,-0.0222610440487943,-0.0293954525693455,0.0438730999972131
"ZNF280C",0.071067071235983,0.0571819193664463,0.0260176953399892,0.119508824030931,0.129463436183067
"SETD7",0.0399560214031187,0.00919823185110403,-0.0479447858954843,0.241854489489992,0.128116570789063
"HMX2",-0.0533577850346593,-0.0491516072730895,-0.0288306990144614,0.275623491584135,0.0927277537243337
"KLHL23",0.109905548582019,-0.158665422477268,0.226883375881556,0.239322642099548,0.092624086506249
"KLHDC10",0.156033654656195,-0.0512904036169365,0.676103629088175,0.218942411703801,0.387490410370101
"HOXD1",-0.0395389653823731,-0.0386274535744302,0.214878292880987,0.176305365555818,0.230055159220064
"PCK2",0.0589534276590578,0.102125377261503,-0.00544269926895309,0.139173547996581,0.114706666990025
"TICRR",0.0471347580134071,0.231057574212783,-0.0142517397249158,0.0269486211610259,0.17433034945636
"EIF3C",0.423860822248214,0.356479358268179,0.0168609303285678,0.0719406474619845,0.140313434854413
"FO393414.3",0.047839081803183,-0.0172780062582763,0.0577193240523019,0.0936400749948782,0.0251106284370165
"NUDCD1",0.132065826354763,-0.0508703077281673,0.391868671267432,0.0128116364145583,0.0588509827403654
"HSDL1",0.148194281523665,0.0587660009052535,-0.0965185063943257,0.0262057330985586,0.00671257372569087
"MAP10",0.00572119420290007,-0.0216153645964938,0.0566923157813466,0.11703846666896,0.0295811677785049
"SLC30A1",-0.0117877370835531,0.0422996915454175,-0.0700052802475603,0.0576662330479243,-0.0153168746454139
"TMEM167A",-0.00240991300335281,-0.0343198899095136,0.183963029124113,0.0374165443783074,-0.0407342489737763
"ELF2",-0.0102600342296786,0.145218207639428,-0.00580480461222115,0.185814963498293,0.0169018832171648
"PEF1",0.00573944291785071,0.111233080079519,0.00612055740772019,-0.00788386820647612,0.0830825511470269
"ATP6V0A1",0.0135961404981678,-0.0468874172956462,0.0120414377948618,0.100575618055808,0.00790938357846735
"ZBTB7C",-0.0426069652347498,-0.0210593500742124,-0.089357915667301,0.197354909409278,0.0137380111894855
"C12orf56",0.0329502297822821,-0.0305420215687898,0.0429343891872943,0.0134809449121363,0.110953842092733
"PRPSAP2",0.118959854832214,0.227668301239026,0.022274215414788,0.121726831823707,0.224962689133885
"ADD3",-0.00806044060172129,-0.0514856706463382,0.166010525453465,0.167737086744055,0.0905680116444182
"ZDHHC2",-0.0198746629925671,0.0122997415240586,0.0383448156048683,0.138409177623079,0.0747655028213311
"DHX29",-0.0170664238221112,-0.0162493338148083,0.0566377835944325,-0.0579338771135318,-0.0152307875344818
"SH3RF1",0.149777779815773,0.089552070500721,0.262608323830109,-0.104598260457001,0.0160550715530942
"MRPS16",0.0970022498991731,0.0691159008936057,0.0512658520893332,0.027588590845019,0.0878259990900626
"CHADL",0.0368254590017381,0.00372473295624958,0.0318653437122092,-0.0493100988496147,-0.0308674881731845
"RANBP10",0.0991588789665144,0.053481707189623,0.100313862874762,0.0151506292810171,-0.0450130490423481
"SLC25A17",0.187774638148507,-0.118211556223876,0.538496162913993,-0.0443720224489137,0.0522674116320396
"TMEM154",0.0712531560514642,-0.0863745292288025,0.374497553975442,-0.0816597718952835,0.178507159176737
"EFCAB2",-0.0456221189672766,-0.0180663995224138,-0.109450054961328,0.248801739423647,0.146149848024665
"NMRAL1",0.224894548076709,-0.0221405032073632,0.430853932293506,-0.0116301518647333,0.116120448530044
"TNFSF13",-0.0126783827128704,-0.0203433343760468,0.0216258788605407,0.0375694761922636,0.0283269984903335
"EMC9",-0.0600081805818648,0.0402311101822642,-0.0120636573170333,0.0833303690382459,0.0723758511288617
"TNRC6A",-0.00383143963987863,-0.0678034854946826,0.223597619527729,0.18332233842883,0.107276717986971
"ZNF532",-0.0427026717937596,0.00337055164183736,-0.110784175250671,0.252660402214241,0.200535924191769
"BRMS1L",0.0873089862684888,-0.0520082442520562,0.0167158072999087,0.0837856465075351,0.0876214155686076
"BCL6",-0.0694363493901342,-0.0812211995309581,-0.00346470139480834,0.17874298783999,0.0825915186465077
"CORO7",0.0963108108817423,0.138316103793157,0.0173944911519305,-0.0964017540478174,0.0078788096258101
"TERF2",0.0374914310472195,-0.021483050561097,0.257252241876098,0.120245074278367,0.218659704402069
"AL355312.4",-0.0121596657770167,0.0182498258496801,0.00654633746741267,0.100876463843199,0.0386723525847895
"DIPK1B",-0.0174405851500107,0.0312477438605424,-0.0471328982541196,0.0345582557650281,-0.0282412383756492
"TESMIN",0.0888203347785525,0.0446324690263022,-0.0102325527877169,0.138028643050943,0.0808724484589381
"TNFAIP8",0.0189210975019437,0.176100182394537,-0.0809910150223171,0.218173583866241,0.0971154400315296
"SLC39A3",-0.0298066171100438,0.0234798789990482,-0.0771588783335886,0.0536803000965892,0.0567705500599738
"FBXO28",0.054698103265702,0.0412450148490968,0.136198809482146,-0.0195727527313242,0.00394786596072146
"POLR1E",0.10683220456736,0.0498353157649985,0.158086157393182,-0.0103486518349754,0.224070477719096
"PRKAR1A",0.0492063129869357,-0.0685783871510509,0.405053527153247,0.359401091553761,0.243488574051072
"MCF2L",0.0412783852242759,0.000255384945201206,0.346998724292422,-0.0541804737146952,0.00986739631370364
"SH3BP5",-0.0462008174331271,-0.015719181042441,0.0851479403180522,0.0855994874949659,0.002739059281964
"FAM193A",0.027690483712481,-0.00479160873534022,-0.00695329377340934,0.184091093816163,0.139496096619886
"ATF7",-0.0471216298239841,-0.0269492082956909,-0.0257994602364892,0.180258287137306,0.147720461130115
"MPZL2",0.105165134415555,0.235900118772436,-0.142632625915119,0.116646574385416,0.0478311897949514
"KCTD21",0.000742896958545566,-0.0441317461975032,0.144337025575787,0.0317046595611379,0.0275992304455358
"CEBPZOS",0.0275848724025235,0.145599638865659,-0.069483627599412,0.0585900926029537,0.0856150131912861
"NFATC2IP",-0.00533337309257691,0.0978799900761547,0.000723488601288874,0.125416519397469,0.0745591340998029
"HLA-E",0.146582281739236,-0.078468644550659,0.249120358392239,-0.0308765269620062,0.0432066331999734
"UNK",0.0105790601598206,-0.118595426553838,0.305736054549492,0.331880208225877,0.303380296722984
"ARPC3",0.104309999845443,-0.0645502839140602,0.577083030733981,0.13480661727479,0.492256150396654
"NCEH1",0.0862970660620752,-0.0160647452588783,0.0766098601954585,0.0436063291138954,0.0242443223545154
"EIF4E",0.07634558938626,0.00756614293294788,0.174797004590436,0.316334806713134,0.132894429116855
"MAGIX",0.0107683131049919,-0.113324413579474,0.10727558098327,0.162514393066175,0.0379245349351323
"CRACR2A",0.154936481356677,0.132241490853358,0.174470424698633,0.157995545097722,0.0684889579592866
"AL136418.1",0.0224795648739146,-0.0289195789124164,0.0397637152718407,0.0707757663792837,0.00414620463688902
"ARFIP1",0.061878606511711,0.179856644825394,0.0805811896762409,0.322750312226562,0.21420562802193
"LGMN",0.0420331535762376,-0.0602335564644271,0.293871925136342,-0.00237991572573484,0.0705718261521861
"TENT4A",-0.0704655956435021,-0.0171101513691751,-0.0240383752683392,0.234627089974933,0.111177190491025
"NRIP2",-0.00425076476636725,0.0493928285904382,-0.0699886684595963,0.0366309246696548,0.00334924928399061
"ORC1",0.0226161676480984,-0.109738757116214,0.147224714761443,0.213301757033298,0.329842597855127
"PRDM15",-0.027804759590782,0.113706432383989,-0.140148195645781,0.154575062952427,0.0292956060798889
"PLXNB2",-0.0609631764258902,0.0201629988804899,-0.116622565506427,0.108856616161309,0.0675073201457777
"AC007216.1",-0.0509579095445254,-0.0310042953731902,0.0595856629609616,0.0338344768311461,0.00278137803486196
"HSD17B14",-0.016043042405517,0.0407963843839362,0.0739254363623682,-0.0254739043753894,-0.0777338183915792
"MRM1",0.165456532100047,0.0957348658467805,0.275621402764028,-0.0771577376601795,0.0347959303831408
"TSPAN7",-0.0457714582565697,0.0394939062743543,-0.00494504034729359,0.0475686861511384,0.104107098085792
"SLC2A1",0.0301623489374964,-0.0276832829606745,0.215967142524933,0.1188036788902,-0.0541559218706377
"CDKN2AIP",-0.0215194334365774,-0.0567634918807629,0.0352808309172944,0.154677923116034,0.0416204394033746
"TXNL4A",0.0914709134338228,-0.103042047893665,0.411666463193774,0.0500406948578227,0.146587082316241
"SHROOM3",0.116958221520109,-0.0224948793761748,0.216683305808528,0.103440551775116,0.0526534592541708
"SALRNA1",0.0201205414547472,0.0124361590581424,-0.0219705082426796,-0.022484131140862,-0.0300635930417058
"SESTD1",0.109502198171634,-0.0587945918864628,0.216182956737342,0.048772371023503,0.0638722044223813
"ANAPC7",0.0264646735640801,-0.00215654392414988,0.0235653550083105,0.129627167926844,-0.0127801051421125
"C5orf30",0.175416895565,0.170800090936357,-0.00769709469012117,-0.0332451114463355,0.0344884443925017
"SFXN4",0.433022711078106,0.152029848749527,0.456888619128538,-0.0815687064987648,-0.0811450278156997
"TWF2",0.0453834628299333,0.0701415312832013,-0.0367795998654068,0.033224850431489,-0.0422425025819992
"DDAH2",-0.0504341122535478,-0.026404924295316,-0.0364960196528076,0.295001468007139,0.126443717879822
"CWF19L2",0.0756885078022377,0.0080479533608639,0.104046966597843,0.000766202374262129,0.0119347111398916
"LRP6",0.0954533708490363,2.41292999598325e-05,0.0598799012880506,-0.135331367684043,0.107362874524438
"MAPK14",0.0954253076351128,0.0552698609487547,0.0526582861324185,0.128273821444944,0.0635058627316984
"MIEF1",0.336648471827268,0.103817712445698,0.316429694531602,-0.126916675219169,0.0287506982444208
"FADD",-0.0252400644158616,-0.0209416886111303,0.0920242953505559,-0.0329605345975578,-0.0647906141550594
"AL352979.2",-0.00673514398546375,0.117924417817791,-0.0321108734291581,-0.0341360604994763,0.0273029950999167
"EML2",0.180208806239275,0.00798479891852667,-0.0786040909796382,0.187023436528566,0.088283307461118
"DFFB",0.0922125760858915,0.141016045366596,0.146622651500548,0.00155951372936781,0.0941431649793157
"GRINA",0.0251244183150448,-0.0229378824607561,0.076888572401397,0.00273023486655342,-0.00699308342365234
"EXOSC4",0.0182662226421861,-0.0259792663421182,0.059574769944431,0.0595338940604526,0.0430705831649092
"KLHL10",-0.0425665608566859,0.00980459151832831,-0.136510871211525,0.136055881689446,0.0838153531638097
"FLOT2",0.147585905707922,-0.0143403722413883,0.105617048166003,0.297020972279802,-0.0290879744547709
"SLC7A6OS",0.24061377284611,0.0387115157019477,0.476877922887478,0.129443506912647,0.279735101507452
"CMTR1",0.141323446538091,-0.0354653263598317,0.243704956268267,-0.0292202596849979,0.276229162998664
"CASP6",-0.0205525806289189,0.0362361996854695,-0.0614349883143659,0.0162483941102375,0.0216921715382366
"COMTD1",0.0734695604454868,0.140532376227791,-0.0725104163465612,-0.023902827751686,0.00331923219270758
"AC026412.3",0.00127178457773251,-0.0448478857209372,0.22078518994093,-0.0228500954551676,0.088431821366997
"GATAD2A",0.0480947468192967,-0.130117773271802,0.151629528088964,0.240613151488084,0.084016550196506
"SSU72",-0.0437527197676968,-0.000218499698766819,-0.0356020580765747,0.390056908299925,0.0966134216845896
"INTS11",-0.0274628455493758,-0.0405359585703694,0.108572362774076,0.0739094818605418,0.292150279231803
"USF2",-0.0436288029288205,-0.0707860090968206,0.011966026519147,0.206141761423818,0.346106279170913
"ZNF337-AS1",0.070637891682586,0.0665548498820335,0.0452723078943858,-0.0983948928287627,0.0076929517912722
"EGLN2",-0.113173394765846,-0.0304731104033503,0.250179807567424,0.454023568734629,0.298454814778316
"PRELID1",0.00458180380147828,0.0347308356294377,0.0262596493243646,0.0160857092655074,0.0328741132961378
"GTF2E2",0.0400365339843056,0.0353840178423259,0.202971574587238,0.0701621195399793,0.152382021484608
"CAMK2D",0.00602097491855889,0.0444716270524347,0.236472187579751,0.0407852103282087,0.086185977875268
"Z97989.1",-0.0181892708937244,-0.0358301883993394,0.133978597393177,0.0204731365829449,-0.00929763782668156
"NCK1",0.0257888362361086,-0.056062317482049,0.07581273740074,0.193656854378942,0.0824655917512851
"GLCE",-0.0054544256715805,-0.0283201544460073,0.0336115095052247,-0.0520118621454073,0.0111908049797062
"DNAJC19",0.0418033575931085,-5.02483337004589e-06,0.0225922426716596,0.350454883028296,0.156716063205795
"UBE3B",0.00418668192946682,-0.0548862314696153,0.151335272873516,0.144266603872484,-0.0249321869822469
"LARP1B",0.0285486294399118,-0.0521164885766576,0.275869728611806,0.0756994093599568,0.163377431627975
"ANKRD50",-0.024482537587765,-0.139450930031379,0.498461020012286,0.47927343300191,0.245478746800298
"GPATCH11",-0.0560570005635399,-0.0378347897636784,0.398510112014813,0.0885422683046966,0.277458853769498
"GPR158-AS1",0.0163857616547431,0.0603891439261502,-0.00414465274539847,0.0502031414541349,-0.0936547427042621
"TRPC3",-0.0395075206002092,-0.0674123682318103,0.0138193684444088,0.171436868121551,0.0748848291689488
"KCNK5",0.0726442643845295,0.00630739616933156,0.0186715347538707,0.0345570083397291,0.1100227224921
"AL353796.2",0.0108298093884323,0.017627770632802,-0.00399257853714921,-0.0598471759730235,-0.0597026283099409
"AL390208.1",-0.0172615522248474,-0.0170669453240384,-0.015952517168048,-0.0131600103737793,0.0218627506754563
"UBL3",0.269657445504556,0.0241757102666577,0.296506423413458,-0.115916907933046,-0.103695841906889
"CDK11B",-0.0298040159168384,-0.0056799802216976,-0.00103327390397905,0.136483737743701,0.115519197636142
"C4orf3",0.0769179562981016,0.0502368271003229,-0.0152718406221475,-0.0369609391627516,0.0113912405640008
"ISCU",0.00250366517647742,-0.184391826646792,0.40602913618435,0.0722372949801325,0.270019391842621
"NDUFAF8",0.0144470830947888,-0.0225968130226858,0.0482188567005479,0.123553600360611,0.213563985388288
"ZNF30",-0.0509885963776603,0.078138057165236,0.0333610990086171,0.165631817811427,0.0341535298160789
"SASS6",-0.0340086651113951,0.0369663608174754,0.00164691448576266,0.0647774653681433,0.181532203633102
"TCEAL8",-0.00748018618543881,-0.0755330628524813,0.129780666325747,0.0492800094550318,0.0930145175331497
"FOXO6",0.0492132212389481,0.153636466696256,-0.0130335668390638,0.144967944243078,0.0956883832213673
"ARHGEF18",-0.00628330771073661,0.0379136874383309,-0.045831728315984,0.0864234285501989,-0.0312762755600433
"RPS7",0.0521092920245991,0.00693032909321788,0.225242034782194,0.083773892056223,0.285718171345708
"TMEM222",0.0600778621038686,0.014686079177687,0.100757460986431,-0.0770795506843097,-0.0421737268895939
"ELL2",0.0272052959541915,-0.0886114950124101,0.228861593103432,0.0167754594261305,0.116565571888658
"MECOM",-0.0234951843651811,-0.107998410606408,0.018138091182733,0.466052999401309,0.109175107074867
"VAMP2",0.0813264255525315,0.0527504598634334,-0.00888697731569529,0.0473105705854528,-0.0817736690561225
"RCHY1",0.0116752214279091,-0.0363429941371607,0.229902029571402,0.0636947523172672,0.0774540660149209
"BANK1",0.083023354873904,0.0780303740315776,-0.0504545700383771,-0.127324885690574,0.0126608909195362
"CWC15",0.0161701768653899,0.0183523823847819,0.00344628793580722,0.207885232239895,0.290756782102684
"ZNF611",0.014036660834204,-0.029718875203653,0.174824898744875,0.179818245081734,0.281560340823331
"TBC1D9",-0.0308467528680243,-0.062324527022125,0.0127375384803474,0.0432025812716848,-0.000126539172357391
"KCNQ3",0.0347527212259768,-0.0266405856435945,0.0954052135464193,-0.00556125782580367,0.117012579693258
"GPATCH1",-0.0602727950502339,-0.0331733238564198,0.00802170645668378,0.0551489797667421,0.112522660729754
"C9orf64",0.0977716701186872,0.0594227448087213,0.131183091962945,0.137115932277203,0.125034831826746
"P2RY12",0.0231512667323383,0.0623386082467466,-0.0789636720815168,0.0556709854837695,-0.0445193968679875
"ZNF23",0.0236009822440244,0.0383288936750129,0.0586881151082058,-0.00332764346529395,0.0465485617250179
"AC084335.1",-0.00757218220251574,-0.0819193657706722,0.0986552515470048,-0.0361333156806034,0.00812160402815339
"SLCO5A1",0.00291496233663197,0.0240221329589721,0.150521800258087,-0.0437424495943876,0.0123541518466446
"ARL4A",-0.0243658094328844,-0.105144893447451,-0.000637720579812145,0.172580252118131,0.120837628850195
"LRRC14B",-0.00733532624648049,0.04481290895493,0.00939300455450035,-0.0389302544434363,-0.00393062474870058
"NUTM2B-AS1",0.0737528812817297,0.0946291916232997,-0.00253080417002026,0.0876532790715674,0.03279200692131
"GOLGA2",0.0633744603937636,-0.0292901384666611,0.327628530677124,0.0838821554411083,0.25436174520858
"PARTICL",0.0301047618201121,-0.00557107481905789,0.303257866177211,0.372211578254654,0.199503534354235
"COA1",0.0661733368868586,-0.0198371279579108,0.177488250081424,0.260388446716836,-0.0103151541726764
"WDR45B",-0.045806432755298,-0.0484693440307163,0.0432082767671691,0.275701732870202,0.141147658517339
"MBTPS2",0.0316751970670512,-0.0855932967522277,0.211334208135557,0.0362829185552123,0.0755889345536037
"C9orf116",0.0197997888101281,1.2365677825258e-05,-0.0142353342640785,0.0505124495094051,0.0454726017205731
"MOSPD3",0.0470349015549131,-0.0218436116587334,0.0353696471366384,0.0423067514398161,0.00714773434670625
"AL390719.3",-0.0611999306034321,-0.0588724882713,0.00539981627757366,0.0549720300487774,0.0434857592421407
"AC018809.2",-0.00262367363812301,-0.0233780393052234,-0.0211342320622838,0.0192952731168671,-0.013219721032483
"AL117350.1",-0.00309569349855125,0.134640333468122,-0.225797338111285,0.464362681814808,0.0448414641463518
"PKP4",-0.0413630917648271,-0.00309908702345027,0.00526706750610012,0.119825099203883,0.115911827078074
"SH3GL1",0.0247674517555859,0.0600529484579094,0.0280827693070857,-0.0177819002032714,0.060565652993994
"SLC16A6",0.0652092985507942,0.0230974876248702,0.0325823928307924,-0.0871621314889551,-0.000782434517936168
"CHMP5",0.0857853131128245,-0.198245748861441,0.252611013518804,0.342921779752877,0.0895949871627631
"MAOA",0.268889947889346,-0.0485934194891318,0.40373976486953,-0.0132633525713951,0.181394205428877
"PCBP1-AS1",-0.00386497939380877,0.000285556327725317,0.0161598813690112,-0.0717894521343978,0.0166492007132143
"MCM4",0.107457235573191,0.0715578535272849,0.185852208243378,0.131097829054757,0.121612866531231
"RING1",0.0866681490880414,-0.136769323751271,0.25211344783846,0.0924036810162482,0.124491742930842
"LRP2BP",0.00865450747220734,-0.0629434074871418,0.101996016460456,-0.030324997236766,0.0045378977451814
"POLD3",-0.0553580280273317,0.0692759155588983,0.0363716334092287,0.561304056318099,0.245282015956257
"PSME2",-0.0403910156377663,0.00824617852860599,-0.0542171055756952,0.115988663752024,0.0390121810919207
"ANAPC4",0.0958160009354963,0.0232701119774122,0.209420892226879,0.330096772164062,0.19090337680472
"RUFY3",-0.0684993186262523,0.0333474048546237,-0.0556304568090397,0.152505221778205,0.075698921039615
"CSRNP3",0.0192619552592454,-0.0607401367999689,0.0464265364493188,0.263050165519082,0.152401660299762
"C1orf226",0.0916704590828046,-0.00400102388655599,-0.045537244229594,0.363438818030656,0.218945890063313
"PISD",0.0166063224312097,-0.0288117580879902,0.0878196671618368,-0.0686272962621153,0.0547261306076339
"ZNF37A",0.0310718882429507,-0.0709229854468588,0.144024383258537,0.230459631600607,0.123206641589611
"AL139243.1",0.000803988829539647,0.0745689850470567,0.105754554747801,-0.0718196828612386,-0.0209596222221672
"GLA",0.0580678356861517,0.0163500301529192,0.0693847404219633,0.271210242223737,0.16944639015195
"E2F2",0.0296525437776893,-0.00638303425961815,0.0635714187102482,-0.0561534264400415,0.0259506841579276
"AGPS",0.123980511757101,-0.0401058596399161,0.276615210362719,0.00285305169910009,0.0612659673165903
"MOB2",-0.0336566611034237,-0.0401057931209924,0.218767696497412,-0.0743496165490921,-0.00669728258364605
"BLZF1",0.0194251040497426,-0.0353262673390589,0.107892224330375,0.204914495506015,0.0639989305876554
"PSMD6",0.0963292627666357,-0.106334148905724,0.301073289359863,0.148873870342001,0.0572467805934417
"LRRC28",0.17336186547639,0.341075621052698,0.109035486400683,-0.0684994841067937,0.180094355730343
"TRMT61B",0.120716509091373,0.0932783219206281,0.176268816739576,0.0572566252299158,0.0396477298991706
"OXSR1",0.0703819987979064,-0.0799882258576733,0.11622434142474,-0.0296312316202563,0.0683518033320858
"MORC2",0.0403708677032267,-0.0531524651222991,0.110144973990589,-0.00584433405649511,-0.0187705481771472
"CRY2",0.0571859944491851,0.0525265436262715,0.125536073673155,0.0524285945700396,0.0397453103590547
"SPOP",0.0638255851195387,-0.0188049591304517,0.0274461502847965,0.0782883930130948,0.0976764336980926
"AC090587.1",-0.0663033727805071,0.0416557328013734,-0.0909716458547995,0.10602274296219,0.0157528360807747
"AL450326.1",0.232502545123494,0.0672876958510721,-0.177070210084296,0.790553972196015,0.20348960332757
"LRWD1",0.043727297792656,0.0486933672483123,0.0500995016277398,-0.0475913074086424,-0.0291214727764608
"CFLAR",-0.079678870066732,-0.0570716870740746,0.0783557631902721,0.300111962424925,0.202785441703195
"RNASET2",0.201262550082225,0.222570078829575,0.310987437496629,-0.01085897926623,0.0100012157198445
"CCDC127",0.122746839694942,0.0180026159754378,0.426466754030721,-0.0471357973786534,0.0594550549187593
"UBE2O",0.0220104410509419,0.0272596740490709,0.176797874964287,0.0947099968039967,0.118737676490003
"ZNHIT1",0.00891210018246895,-0.0268555041971563,0.0106966654364625,-0.0171473684161692,-0.00662116131540449
"CNTNAP5",0.0302529224479635,-0.0784419598653833,0.0854596281991938,0.232726297625116,0.183826810991015
"PRPSAP1",0.00132232870622481,0.095072379938482,-0.000657315529536143,0.227533098447527,0.110501892666383
"GRAMD2B",0.162564302959791,-0.0151130302990317,0.121202088075148,0.0939225985640101,0.0661702845816392
"HAUS1",0.0353552245175206,0.0551010790153334,0.149961372469309,0.293302052613404,0.176481472104806
"TIMM44",-0.0240220312190429,-0.0617901953208728,0.100169312774892,0.00167614610270562,0.0674736153072941
"SNX18",-0.0805566057950964,-0.141223796551528,0.0299289250528821,0.401444593594572,0.171867594618259
"RNF180",0.0116304002571337,-0.0115843472966401,0.0659998489811819,0.257383538322636,0.0477157038216505
"AP1S1",0.231056200375883,0.0363528959863828,0.463162600879985,-0.123081752515255,0.0195648910934426
"TMEM248",0.0184634755882001,-0.0620029695017262,0.078649558926891,0.202436423520491,0.150767222030265
"MGAT5",0.125041596013398,0.0545029935653129,0.272811640210603,-0.0942355290471772,0.0216106103475851
"MAPKBP1",0.0532613364495308,0.153521697346957,-0.0627084440590627,0.0991473363830719,0.0409959645748393
